name,artist,danceability,key,mode,instrumentalness,duration,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
road to nowhere,ozzyosbourne,0.196,1,1,0.000709,1.83902605,0.859,-3.103,0.0431,2.70E-05,0.366129831,0.102,0.443,0,1
these walls,dreamtheater,0.517,9,0,4.43E-06,2.226659949,0.883,-4.973,0.077,0.00444,0.555144936,0.11,0.254,0.221105528,1
ramones,motörhead,0.274,3,0,0.0104,0.704787859,0.969,-6.118,0.167,0.0375,0.618769688,0.871,0.307,0,1
if youll stay in my past  part 2,mariamena,0.553,5,1,0,0.275060243,0.0849,-15.822,0.0678,0.922,0.435122936,0.206,0.526,0.090452261,1
deadbeat holiday,greenday,0.529,7,1,0,1.396304064,0.93,-4.904,0.0594,0.00238,0.374648284,0.0995,0.505,0.216080402,1
ouverture,daftpunk,0.592,11,1,0.885,1.055150896,0.829,-10.497,0.0415,0.0274,0.559104153,0.0817,0.0342,0.145728643,1
kiss feat tom jones,theartofnoise,0.868,7,0,0,1.376263579,0.936,-4.574,0.193,0.0789,0.525898551,0.219,0.589,0.246231156,1
just so you know,americanheadcharge,0.504,5,1,0.0041,1.926054358,0.795,-6.383,0.0411,0.000687,0.431959199,0.433,0.22,0,1
before tomorrow comes,alterbridge,0.345,3,1,1.03E-05,1.558825832,0.975,-3.243,0.132,8.33E-05,0.727718609,0.217,0.264,0,1
kids,robbiewilliams,0.765,2,1,1.22E-05,1.75159133,0.931,-4.853,0.193,0.00655,0.419658807,0.339,0.432,0.155778894,1
on top of the world,boyslikegirls,0.472,9,1,1.30E-05,1.402919962,0.934,-3.806,0.0627,8.85E-05,0.704536053,0.388,0.601,0.150753769,1
soulja girl,souljaboy,0.567,11,1,0,1.234592906,0.727,-3.538,0.0368,0.0914,0.331824194,0.135,0.168,0,1
i cannot believe its true,philcollins,0.723,5,0,0.00119,1.870200387,0.863,-8.945,0.0379,0.192,0.549831131,0.0913,0.767,0,1
pathetic,lambofgod,0.242,7,1,0.000272,1.674878646,0.991,-2.781,0.136,1.02E-05,0.470060411,0.239,0.126,0,1
car chase city,tenaciousd,0.62,2,1,2.96E-05,1.067894123,0.978,-3.602,0.132,0.00091,0.544921884,0.142,0.486,0.075376884,1
made of stone,thestoneroses,0.296,7,1,0.0887,1.596665838,0.847,-11.349,0.041,0.167,0.598314492,0.311,0.591,0.145728643,1
homecoming queen,hinder,0.496,0,1,0.0124,1.701799416,0.933,-4.951,0.0581,0.000497,0.545703727,0.269,0.652,0,1
down slow,moby,0.703,4,1,0.957,0.471992541,0.204,-14.703,0.0387,0.666,0.37358916,0.118,0.41,0,1
really rockabilly,briansetzer,0.429,0,1,0.00546,1.238320533,0.863,-6.848,0.0982,0.0359,0.769415391,0.262,0.846,0,1
love in the first degree,bananarama,0.787,0,1,9.82E-06,1.372894938,0.92,-5.328,0.0914,0.246,0.534403367,0.178,0.661,0,1
mamba negra,huecco,0.707,9,0,0,1.366132787,0.939,-5.509,0.065,0.0912,0.477233367,0.154,0.641,0.155778894,1
ingen kommer att tro dig,kent,0.433,2,1,8.78E-05,1.372894938,0.758,-7.191,0.0392,0.000576,0.537444373,0.148,0.394,0.105527638,1
el artista del alambre,amaral,0.568,10,0,2.88E-06,1.51385778,0.53,-6.296,0.0256,0.0572,0.617460556,0.113,0.429,0.095477387,1
song of joy,nickcavethebadseeds,0.401,0,0,0.000747,2.188890606,0.471,-11.712,0.0324,0.257,0.373357334,0.107,0.09,0,1
ebudae,enya,0.473,8,1,0.000636,0.687898732,0.141,-23.508,0.0408,0.93,0.35204302,0.125,0.358,0,1
i was wrong,socialdistortion,0.413,3,1,0.0155,1.51385778,0.984,-3.404,0.0472,0.000434,0.554672194,0.0939,0.405,0.271356784,1
take me with u,prince,0.707,2,1,0.00281,1.495457684,0.814,-10.677,0.0288,0.0859,0.554199452,0.234,0.697,0.256281407,1
collarbone,fujiyamiyagi,0.941,10,0,0.0252,1.541011469,0.494,-7.804,0.119,0.0556,0.51359816,0.0864,0.78,0,1
hateful,hardcoresuperstar,0.427,1,1,2.17E-06,1.590910094,0.978,-2.837,0.0581,0.000521,0.617651471,0.0197,0.425,0,1
evening falls,enya,0.256,6,1,0.00128,1.473679334,0.103,-16.31,0.0388,0.972,0.405726546,0.31,0.0906,0.175879397,1
king of magazines,dankojones,0.659,4,1,0,1.300171432,0.764,-3.731,0.029,0.000855,0.545294623,0.126,0.753,0,1
crossing the boundary,immortaltechnique,0.74,9,0,0,1.746430887,0.773,-4.362,0.29,0.152,0.769442664,0.247,0.895,0,1
without reason,thefray,0.476,0,0,0.00926,1.386320285,0.729,-6.798,0.0336,0.00782,0.418599683,0.375,0.301,0,1
cut the curtains,billytalent,0.569,2,1,0,1.476811467,0.963,-2.707,0.107,0.0086,0.608482997,0.122,0.559,0.211055276,1
lady,lionelrichie,0.517,3,0,1.25E-06,1.652969116,0.311,-9.482,0.0293,0.381,0.564481597,0.0885,0.125,0,1
i can hear music  2001 digital remaster,thebeachboys,0.514,2,1,9.94E-05,1.033635788,0.544,-8.836,0.0297,0.0161,0.582914002,0.115,0.724,0,1
xray eyes,randy,0.42,0,1,0,1.342199435,0.932,-4.65,0.074,0.0665,0.763587932,0.172,0.924,0,1
in the night,mustasch,0.527,0,1,0.339,1.6363121,0.909,-5.057,0.0603,5.00E-05,0.659152791,0.795,0.181,0,1
indianer,kent,0.621,6,1,0.0225,1.461079747,0.332,-13.084,0.0294,0.232,0.644325047,0.154,0.253,0.115577889,1
raindrops  sunshowers,thesmashingpumpkins,0.444,1,1,0.809,1.712426991,0.959,-6.439,0.0464,3.02E-05,0.567908979,0.111,0.636,0.175879397,1
brompton oratory,nickcavethebadseeds,0.726,0,1,0.423,1.558825832,0.172,-17.065,0.0437,0.794,0.310414422,0.0874,0.756,0,1
shamandalie  live album version,sonataarctica,0.265,1,0,4.73E-05,1.495457684,0.54,-8.325,0.0308,0.471,0.750405695,0.292,0.229,0.025125628,1
foreign affair,mikeoldfield,0.764,8,0,0.0274,1.501618049,0.564,-9.97,0.047,0.0541,0.397649016,0.0663,0.459,0,1
im leaving you because i dont love you,jenslekman,0.639,1,0,0.000249,1.467393821,0.714,-5.766,0.0512,0.389,0.589473301,0.215,0.327,0,1
as i lay me down,sophiebhawkins,0.646,10,1,2.04E-06,1.570577702,0.721,-9.158,0.0413,0.589,0.380557563,0.277,0.7,0.190954774,1
poprocks  coke,greenday,0.383,9,1,0,1.037966903,0.958,-2.183,0.0443,0.0103,0.739291705,0.186,0.943,0.211055276,1
si no te hubiera conocido,christinaaguilera,0.487,5,1,0,1.754164606,0.558,-5.604,0.0275,0.694,0.372457306,0.131,0.321,0.246231156,1
where did my baby go,johnlegend,0.535,9,0,3.60E-06,1.812113392,0.313,-9.67,0.03,0.667,0.545849186,0.13,0.263,0,1
have you ever been in love,westlife,0.522,0,1,0,1.429070969,0.312,-7.514,0.0279,0.686,0.608660276,0.087,0.271,0.180904523,1
big machine,thegoogoodolls,0.414,3,1,3.77E-05,1.245745131,0.925,-2.534,0.061,0.000722,0.494779379,0.358,0.599,0.180904523,1
hobo humpin slobo babe,whale,0.343,0,1,0.435,1.522967701,0.903,-6.176,0.0956,0.000297,0.773860987,0.702,0.452,0.201005025,1
when im with you,simpleplan,0.47,8,1,0,1.029290427,0.876,-4.825,0.12,0.000617,0.681953517,0.0637,0.786,0,1
is she really going out with him,joejackson,0.842,3,1,0.000389,1.406216049,0.2,-13.269,0.0566,0.0256,0.520298373,0.114,0.852,0,1
sexy mf,prince,0.77,2,1,0.00223,1.903041357,0.744,-8.133,0.0937,0.169,0.482515353,0.0537,0.548,0.231155779,1
taste in men,placebo,0.431,8,1,0.0564,1.596665838,0.894,-4.64,0.0585,0.00307,0.463373835,0.0844,0.339,0,1
do the rump,theblackkeys,0.365,0,0,0.539,1.033635788,0.848,-4.141,0.17,0.0572,0.912515398,0.0593,0.567,0,1
prisoners of today,billytalent,0.476,7,0,4.46E-06,1.489269975,0.987,-4.118,0.0882,0.00109,0.745223712,0.138,0.621,0.216080402,1
pon de replay  remix,rihanna,0.778,7,1,0,1.406216049,0.737,-7.861,0.251,0.00031,0.450368875,0.276,0.582,0,1
xanadu,olivianewtonjohn,0.661,6,1,0,1.359337182,0.611,-7.847,0.0312,0.0658,0.576991086,0.253,0.577,0,1
not so blue,quantic,0.732,10,0,0.925,1.826855073,0.779,-7.5,0.0495,0.0744,0.590918802,0.178,0.75,0,1
cash cow,wearescientists,0.413,0,1,1.47E-05,1.02055656,0.966,-4.211,0.09,0.000118,0.727014041,0.082,0.435,0.165829146,1
situation  us 12 mix,yazoo,0.756,6,1,0.475,1.982052049,0.621,-8.529,0.0454,0.00647,0.539462619,0.0676,0.387,0,1
lord of light,ironmaiden,0.287,4,0,0.00463,2.30303059,0.842,-8.696,0.065,0.00673,0.425613542,0.176,0.0394,0,1
time,tomwaits,0.368,2,1,0.000257,1.498541268,0.116,-22.515,0.0417,0.746,0.6054329,0.139,0.295,0,1
street of dreams,rainbow,0.555,6,0,3.83E-06,1.647438494,0.648,-8.791,0.0286,0.00199,0.54478097,0.0597,0.659,0,1
joydiscoveryinvention,biffyclyro,0.487,4,0,1.95E-06,1.412784699,0.6,-7.267,0.0386,0.00102,0.573095508,0.101,0.207,0,1
straight lines,silverchair,0.538,1,1,0.00155,1.613793484,0.656,-6.172,0.0287,0.034,0.579563895,0.109,0.165,0.24120603,1
embarrassment,madness,0.503,5,0,0.0117,1.271415584,0.827,-4.641,0.0311,0.179,0.69153564,0.145,0.856,0,1
the real life,3doorsdown,0.539,11,0,0.000892,1.489269975,0.669,-7.683,0.0304,0.0177,0.651811649,0.0994,0.297,0,1
when she believes,benharper,0.177,2,1,9.19E-05,1.879659381,0.274,-9.802,0.0301,0.792,0.28479088,0.1,0.214,0.16080402,1
get this right,raisedfist,0.29,10,0,0.000613,1.362739189,0.912,-5.329,0.0804,8.09E-05,0.606628393,0.118,0.179,0,1
radio,theavalanches,0.594,1,0,5.10E-05,1.6391019,0.978,-6.004,0.155,0.0512,0.478187942,0.426,0.505,0,1
piensa en frío,ivanferreiro,0.474,7,1,0.00735,1.445167754,0.696,-6.418,0.0307,0.237,0.545967372,0.224,0.261,0.135678392,1
march on,goodcharlotte,0.613,6,1,3.16E-06,1.260473381,0.81,-3.863,0.0299,0.00869,0.509034378,0.113,0.476,0,1
if things were perfect,moby,0.672,5,1,0.773,1.616628001,0.55,-12.302,0.0892,0.171,0.754478552,0.394,0.11,0,1
dont you evah,spoon,0.782,8,0,2.06E-06,1.402919962,0.638,-6.216,0.0302,0.0393,0.549944771,0.132,0.964,0,1
bonny  2007 remastered version,prefabsprout,0.71,3,1,9.16E-05,1.457911912,0.687,-8.199,0.0316,0.136,0.598869055,0.106,0.661,0,1
slaughtered,pantera,0.239,4,0,0.272,1.510807892,0.964,-7.452,0.0709,3.15E-05,0.715418218,0.297,0.53,0.246231156,1
just a little sign,helloween,0.416,1,1,0.0859,1.652969116,0.974,-6.789,0.151,1.72E-05,0.727464056,0.0844,0.11,0.090452261,1
big log  2006 remaster,robertplant,0.556,9,0,0.00334,1.826855073,0.592,-8.519,0.0287,0.315,0.821139764,0.196,0.675,0.301507538,1
voices of violence,billytalent,0.603,2,1,0.000939,1.249442223,0.976,-3.34,0.0872,8.57E-05,0.526807671,0.288,0.352,0.211055276,1
most girls,pnk,0.753,11,0,0.00321,1.794722354,0.745,-5.698,0.0312,0.0392,0.445100526,0.0664,0.692,0,1
grip like a vice,thegoteam,0.456,5,0,0.183,1.532018658,0.984,-3.084,0.0571,0.00176,0.454528099,0.748,0.593,0,1
sweet darlin,shehim,0.303,0,1,1.28E-05,1.067894123,0.884,-5.843,0.0683,0.0208,0.608773915,0.304,0.182,0,1
i need you,westlife,0.667,0,1,3.10E-06,1.467393821,0.718,-5.056,0.0245,0.281,0.436513889,0.0807,0.62,0.216080402,1
tal av hjärter dam,larswinnerbäck,0.468,11,0,0,0.939226645,0.669,-11.96,0.129,0.331,0.581454865,0.138,0.439,0,1
born country,alabama,0.661,4,1,0,1.293039216,0.466,-10.64,0.0338,0.326,0.379930271,0.164,0.523,0.170854271,1
stormy weather,moneybrother,0.366,8,1,0,1.338746019,0.861,-5.918,0.0399,0.00364,0.667075771,0.301,0.685,0,1
dance of the manatee,fairtomidland,0.477,5,0,0,1.579327576,0.89,-5.031,0.0621,0.00144,0.486756397,0.169,0.638,0.206030151,1
mile away,capitallights,0.776,5,1,0,1.438751474,0.519,-7.098,0.0295,0.138,0.536357975,0.107,0.606,0.165829146,1
insekter,kent,0.582,5,1,0.000552,1.564714054,0.68,-7.499,0.0256,0.0196,0.629724582,0.142,0.347,0.125628141,1
take no prisoners  remastered 2004,megadeth,0.308,7,1,0.0139,1.34908026,0.97,-4.389,0.11,0.000164,0.713868168,0.45,0.385,0.266331658,1
grow grow grow,pjharvey,0.289,10,0,0.153,1.310800283,0.306,-11.952,0.0274,0.853,0.655302669,0.199,0.0748,0,1
last day alive,etype,0.523,0,0,1.30E-06,1.535022683,0.973,-3.34,0.148,0.0356,0.645506903,0.188,0.41,0.155778894,1
skeletons of society,slayer,0.454,8,1,0.00323,1.715071571,0.994,-2.38,0.161,0.00297,0.484579055,0.0802,0.234,0,1
smells like teen spirit  live at del mar fairgrounds  1991,nirvana,0.399,8,1,0.00243,1.743843683,0.94,-6.488,0.138,0.000373,0.573931898,0.684,0.354,0,1
you said something,pjharvey,0.53,0,1,0.00147,1.303723594,0.517,-7.223,0.027,0.00332,0.69024469,0.115,0.509,0,1
strung out again,elliottsmith,0.443,9,1,0,1.264130589,0.347,-10.018,0.0301,0.0509,0.556681349,0.147,0.19,0,1
this lullaby,queensofthestoneage,0.508,4,0,0.000893,0.329261322,0.195,-18.661,0.0441,0.904,0.719122881,0.1,0.595,0,1
build,thehousemartins,0.568,6,1,1.07E-06,1.743843683,0.268,-16.956,0.029,0.268,0.494815744,0.117,0.463,0.286432161,1
fool,shakira,0.64,5,0,1.33E-06,1.473679334,0.669,-5.862,0.0237,0.04,0.459182792,0.126,0.467,0,1
kejsaren é naken,timbuktu,0.584,7,1,0,1.696455798,0.478,-9.62,0.431,0.279,0.771147264,0.106,0.625,0,1
the road im on,3doorsdown,0.397,4,0,1.29E-05,1.525991198,0.691,-6.361,0.029,0.000303,0.399899088,0.137,0.339,0,1
dont make me a target,spoon,0.498,4,0,0.000366,1.504688059,0.653,-5.293,0.0287,0.406,0.666648484,0.115,0.698,0,1
making believe,socialdistortion,0.336,6,1,2.24E-06,1.588023383,0.968,-8.186,0.089,0.0353,0.759978727,0.387,0.106,0.195979899,1
dont you worry bout a thing,incognito,0.724,8,0,0.000115,1.877300395,0.743,-11.594,0.0321,0.0907,0.495597587,0.0959,0.773,0,1
geek stink breath,greenday,0.51,11,1,1.04E-05,0.85746717,0.996,-2.114,0.0431,5.11E-05,0.596691713,0.104,0.791,0.24120603,1
i miss you,blink182,0.657,11,1,5.56E-06,1.457911912,0.781,-6.618,0.0341,0.00123,0.500106822,0.0841,0.673,0,1
are you ready for some darkness,turbonegro,0.486,0,1,3.02E-06,1.389656258,0.913,-3.358,0.0422,0.00029,0.640529471,0.174,0.336,0,1
someone says,editors,0.385,1,1,0.21,1.271415584,0.904,-4.725,0.0551,0.000115,0.713522703,0.224,0.699,0.040201005,1
fight until we die,manowar,0.533,9,0,0.163,1.541011469,0.98,-4.841,0.132,5.97E-06,0.513625434,0.0464,0.139,0,1
it snows in hell,lordi,0.424,9,0,0.0105,1.409504281,0.86,-3.089,0.0356,0.00433,0.417563286,0.12,0.423,0.190954774,1
bounce,thecab,0.526,11,0,3.05E-06,1.39298417,0.745,-4.994,0.096,0.00713,0.718477406,0.118,0.754,0.201005025,1
the chamber,thelastshadowpuppets,0.394,6,0,0.000882,1.042283872,0.477,-11.856,0.0581,0.648,0.589705127,0.0851,0.0545,0,1
the 59th street bridge song feelin groovy,simongarfunkel,0.445,3,1,0.0127,0.665023651,0.373,-14.703,0.054,0.79,0.34487461,0.369,0.696,0,1
attitude,alienantfarm,0.596,2,1,0.111,1.777118901,0.854,-5.834,0.0332,0.00288,0.472628675,0.238,0.797,0,1
gimme gimme gimme a man after midnight,ateens,0.626,2,1,0.000657,1.501618049,0.993,-1.023,0.0703,0.0502,0.59098244,0.831,0.353,0,1
superunknown,soundgarden,0.335,0,1,0.294,1.826855073,0.935,-7.554,0.0546,4.14E-05,0.610296691,0.868,0.225,0,1
rocket,defleppard,0.535,11,1,0.00349,2.150147942,0.917,-5.669,0.0471,0.000291,0.373030051,0.952,0.384,0,1
fly like an eagle,seal,0.617,7,1,8.23E-06,1.593790904,0.833,-4.767,0.0574,0.00797,0.441477683,0.0637,0.65,0.135678392,1
countdown,theblackkeys,0.672,2,1,0.0118,1.037966903,0.814,-3.146,0.112,0.251,0.518998332,0.291,0.435,0,1
andys chest,loureed,0.448,0,1,6.52E-06,1.300171432,0.406,-16.527,0.253,0.399,0.373975536,0.097,0.404,0,1
to the edge of the earth,michaelnyman,0.14,9,0,0.842,1.552912812,0.206,-17.329,0.0335,0.659,0.452546217,0.133,0.0809,0.175879397,1
symmetry,mew,0.425,3,1,0.00126,1.950957201,0.373,-8.903,0.0355,0.295,0.55335397,0.108,0.148,0.155778894,1
h vltg3 evidence reanimation feat pharoahe monch and dj babu,linkinpark,0.66,1,0,0,1.369518022,0.943,-4.166,0.277,0.129,0.425904461,0.557,0.599,0.201005025,1
the legacy,ironmaiden,0.332,2,0,0.00187,2.617851186,0.883,-8.537,0.106,0.0396,0.672712314,0.112,0.125,0,1
transformer,gnarlsbarkley,0.525,7,1,0,0.88205287,0.959,-3.995,0.467,0.00511,0.736046147,0.752,0.808,0.16080402,1
remembering sunday,alltimelow,0.444,6,0,0,1.60810733,0.59,-4.83,0.0267,0.138,0.77384735,0.177,0.306,0,1
all because of you,u2,0.294,2,1,0.0131,1.389656258,0.877,-2.846,0.0515,0.00186,0.609323933,0.0658,0.437,0,1
mandatory suicide,slayer,0.287,8,1,0.514,1.552912812,0.999,-2.274,0.159,0.00167,0.671785011,0.15,0.16,0,1
the changingman,paulweller,0.632,5,1,0.0349,1.538020276,0.682,-9.57,0.0269,0.0998,0.517457374,0.106,0.729,0,1
the kiss of dawn,him,0.351,6,0,0.775,2.010348771,0.867,-4.922,0.0402,0.000235,0.408853918,0.168,0.367,0,1
breaks,theblackkeys,0.731,7,1,0.0171,1.192895404,0.593,-6.478,0.0865,0.0736,0.401580959,0.0746,0.773,0,1
when angels fly away,cold,0.355,8,1,4.05E-06,1.516901023,0.849,-4.834,0.0449,0.000244,0.890273781,0.375,0.579,0.201005025,1
i want to break free live,queen,0.445,4,1,0.00989,1.389656258,0.958,-4.3,0.131,0.163,0.537403463,0.975,0.271,0,1
tsunami,manicstreetpreachers,0.532,6,1,0.000287,1.473679334,0.82,-5.804,0.0311,0.00864,0.513575432,0.34,0.369,0.185929648,1
inversion,markronson,0.593,10,1,0.751,0.605951849,0.774,-7.172,0.0443,0.0181,0.38512589,0.0915,0.356,0,1
dead boys poem,nightwish,0.238,7,0,0.00323,2.186977034,0.551,-8.254,0.0398,0.00725,0.418295128,0.168,0.186,0,1
gimme stitches,foofighters,0.538,2,1,0.00215,1.432305332,0.958,-4.423,0.068,0.00212,0.508388903,0.241,0.541,0,1
if i am,ninedays,0.223,11,1,1.63E-06,1.613793484,0.902,-5.955,0.0579,0.00587,0.445641452,0.34,0.539,0.216080402,1
rocket queen  live,gunsnroses,0.384,8,1,0.011,2.478750256,0.967,-4.251,0.112,0.000576,0.539030787,0.99,0.384,0,1
sun doesnt rise,mushroomhead,0.376,5,1,6.36E-05,1.271415584,0.988,-2.375,0.216,8.82E-05,0.873450519,0.346,0.507,0,1
tonight in flames,cradleoffilth,0.437,0,0,0.0288,2.014654301,0.943,-5.561,0.0472,0.000291,0.772615492,0.313,0.452,0.130653266,1
a lady of a certain age,thedivinecomedy,0.441,3,1,0.00264,1.995179651,0.512,-10.785,0.0387,0.802,0.399171792,0.111,0.383,0.24120603,1
take it back,shehim,0.342,7,0,3.39E-05,1.042283872,0.13,-9.231,0.0285,0.935,0.310832617,0.0832,0.203,0,1
alicia expulsada al país de las maravillas,bunbury,0.389,4,0,0,1.435532154,0.56,-8.82,0.033,0.316,0.608701186,0.486,0.248,0,1
burning up,eagleeyecherry,0.461,8,1,6.82E-05,1.593790904,0.906,-4.96,0.0377,0.000937,0.50039774,0.276,0.777,0,1
yoda,weirdalyankovic,0.576,9,1,0,1.507751329,0.87,-8.256,0.0443,0.0392,0.727718609,0.305,0.753,0,1
the loneliest city of all,saharahotnights,0.674,5,1,0,1.432305332,0.84,-3.869,0.0347,0.00197,0.618919693,0.108,0.753,0.125628141,1
a house is not a motel,love,0.472,9,0,8.08E-05,1.376263579,0.551,-11.82,0.0553,0.11,0.364857064,0.0655,0.787,0,1
salvation,thecranberries,0.337,10,1,5.93E-05,0.929870243,0.987,-3.553,0.11,0.00267,0.768829008,0.331,0.793,0,1
paranoid,hellsongs,0.446,2,1,0.0911,1.663966118,0.266,-11.894,0.0345,0.876,0.471865014,0.0766,0.209,0,1
poison prince,amymacdonald,0.584,1,1,0,1.359337182,0.812,-5.092,0.0328,0.196,0.495379398,0.143,0.329,0,1
around the world  radio edit radio edit,daftpunk,0.934,7,1,0.906,1.532018658,0.76,-5.549,0.148,0.00417,0.551390272,0.0656,0.864,0.211055276,1
sara,fleetwoodmac,0.741,10,1,0.0235,2.106340084,0.388,-16.693,0.031,0.384,0.576468342,0.0933,0.589,0.291457286,1
lavinia,theveils,0.277,5,0,0.0761,1.926054358,0.618,-7.866,0.0315,0.0118,0.832294664,0.336,0.419,0.185929648,1
starving in the belly of the whale,tomwaits,0.567,5,0,0.661,1.432305332,0.869,-6.604,0.0322,0.441,0.416376885,0.708,0.829,0,1
thehives,thehives,0.842,5,1,6.80E-06,1.412784699,0.539,-3.949,0.0304,0.0191,0.50472515,0.11,0.915,0.145728643,1
white rabbit,jeffersonairplane,0.551,2,1,0.000273,0.980521381,0.293,-12.503,0.0272,0.486,0.485460901,0.0864,0.322,0.351758794,1
god of forbidden light,dissection,0.414,0,0,0.646,1.432305332,0.87,-3.831,0.039,8.91E-06,0.2802771,0.301,0.703,0,1
rnwy backyard bangers reanimation feat phoenix orion,linkinpark,0.602,7,1,0.000272,1.267777971,0.921,-4.633,0.0604,0.00042,0.494070266,0.0983,0.545,0.195979899,1
stormy high,blackmountain,0.415,6,0,0.543,1.685708088,0.918,-5.819,0.0392,0.00465,0.545903733,0.122,0.537,0,1
i walk alone  album version single cut,tarja,0.424,5,0,0,1.489269975,0.537,-5.13,0.0298,0.396,0.326524026,0.148,0.476,0,1
free money  remastered,pattismith,0.346,9,0,1.19E-05,1.486165784,0.7,-8.54,0.0949,0.0248,0.355211302,0.211,0.408,0,1
monsoon,robbiewilliams,0.165,4,1,0,1.83902605,0.933,-5.874,0.206,0.0178,0.925420354,0.918,0.187,0.175879397,1
aint life grand,slashssnakepit,0.504,11,0,2.46E-05,1.77204954,0.921,-3.665,0.0412,0.0449,0.474974204,0.152,0.445,0,1
carousel,blink182,0.261,2,1,0.000344,1.278661725,0.822,-8.288,0.0358,0.000124,0.469164928,0.0919,0.32,0,1
real world,matchboxtwenty,0.504,10,1,0,1.483054659,0.761,-5.446,0.0437,0.00628,0.536376157,0.0892,0.884,0.316582915,1
lava lava,boysnoize,0.858,7,1,0.00496,1.529008173,0.627,-7.181,0.428,0.00456,0.567418054,0.554,0.883,0,1
spin,lifehouse,0.454,1,1,0.000204,1.764411821,0.893,-3.517,0.0558,0.000243,0.612619492,0.0558,0.367,0,1
the wizard,batforlashes,0.556,0,1,0.000381,1.60810733,0.459,-9.245,0.0386,0.378,0.372902774,0.0724,0.132,0.140703518,1
silvertown blues,markknopfler,0.578,2,0,0.034,1.919188454,0.504,-9.655,0.0278,0.627,0.595691681,0.11,0.232,0.226130653,1
boombastic  sting remix,shaggy,0.753,9,1,0.00576,1.630715959,0.61,-6.917,0.266,0.00667,0.762451533,0.0316,0.333,0.231155779,1
three hours,nickdrake,0.429,7,1,0.722,2.07365147,0.214,-18.956,0.0412,0.931,0.509670762,0.115,0.152,0,1
love you lately,danielpowter,0.612,10,1,1.86E-06,1.185173494,0.809,-4.371,0.0334,0.415,0.663825667,0.257,0.513,0.105527638,1
can you dig it,themockturtles,0.486,4,1,0.159,1.579327576,0.885,-6.439,0.0304,0.0021,0.488133713,0.382,0.85,0.251256281,1
thats uswild combination,arthurrussell,0.66,1,0,0.000243,2.222925319,0.406,-13.341,0.0435,0.436,0.625633543,0.197,0.447,0,1
journeyman,ironmaiden,0.188,5,1,0.0143,2.25071254,0.638,-7.652,0.0336,0.241,0.79224339,0.136,0.291,0,1
blood is thicker than water,blacklabelsociety,0.411,4,0,0.000181,1.177406997,0.746,-5.007,0.0362,0.00155,0.549731128,0.169,0.58,0,1
miss murder,afi,0.308,8,1,0.000729,1.345644166,0.873,-4.542,0.0533,0.00022,0.652379848,0.0974,0.686,0,1
let me drown,soundgarden,0.293,0,1,0.00119,1.492367264,0.934,-8.452,0.0978,5.35E-05,0.853086235,0.232,0.484,0,1
backstreets,brucespringsteen,0.228,7,1,0.127,2.128404582,0.694,-10.813,0.0299,0.355,0.443486838,0.49,0.64,0,1
ghosts,robbiewilliams,0.571,2,1,0,1.435532154,0.876,-4.247,0.0315,0.151,0.500206825,0.154,0.683,0.155778894,1
otherland,blindguardian,0.285,10,0,0.0174,1.86306552,0.884,-5.726,0.073,0.00093,0.799798175,0.102,0.106,0,1
pressure point,thezutons,0.497,11,1,5.84E-06,1.282270364,0.868,-5.307,0.274,0.0574,0.793961626,0.14,0.805,0.180904523,1
just be good to me,deborahcox,0.675,11,0,0.0255,1.992999831,0.555,-12.446,0.031,0.00189,0.447400599,0.0357,0.489,0.075376884,1
falling and laughing,orangejuice,0.505,2,1,0.00041,1.525991198,0.672,-13.254,0.0485,0.0158,0.640352193,0.0396,0.587,0,1
try a little tenderness,michaelbublé,0.329,2,1,0.000182,1.552912812,0.245,-12.176,0.0359,0.884,0.512784498,0.188,0.14,0.211055276,1
